species,iucn,FSp,FUn,FUSE_no,FUSE_median,FUSE_mean,FUSE_sd,FUSE_q025,FUSE_q975,rank,perc
Acrocephalus_concinens,LC,0.17428123393105985,0.040075238242585055,0.2143564721736449,0.007440761118078367,0.008853416935436535,0.006709495649626443,3.274498055065492e-4,0.017772359423047716,79,0.6568789633305763
Acrocephalus_dumetorum,LC,0.2053163757298208,0.04261293010611978,0.24792930583594058,0.008885690250910665,0.010141508535554459,0.005988138667652228,0.003007925140166564,0.02075793374418106,80,0.5485249517507582
Acrocephalus_familiaris,EN,0.255726344404342,0.12355940356141902,0.37928574796576103,0.17582944260675354,0.17396828151154264,0.031986074126204904,0.12821103827945296,0.22494113847731492,81,0.0206782464846981
Acrocephalus_gracilirostris,LC,0.11590171875920101,0.015497579796698394,0.1313992985558994,0.005671740827141584,0.005488587584680559,0.003600077793945487,8.20731998162045e-4,0.010517285739169772,82,0.8068651778329198
Acrocephalus_griseldis,EN,0.14738367634718935,0.04194566306950388,0.18932933941669322,0.094941319931579,0.09301456539868111,0.01883139042096331,0.0657316341875954,0.1195682479366983,83,0.04755996691480562
Acrocephalus_kerearako,LC,0.11993206951649661,0.024940029839793598,0.1448720993562902,0.008300484641358997,0.006679039333389565,0.0036947807336249767,3.4105346819925906e-4,0.010258806071206501,84,0.5915357044389302
Acrocephalus_luscinius,EX,0.09596311610673619,0.029797550715634797,0.125760666822371,0.005840243986042425,0.006344595645502422,0.0038736412410233603,0.0016420630487689477,0.011916267164359392,85,0.7922525503170664
Acrocephalus_melanopogon,LC,0.1798310347482728,0.06506011890778904,0.24489115365606184,0.013878739490448568,0.013031348823056703,0.007537333246245336,0.0019549694235772882,0.02226156563244229,86,0.32754342431761785
Acrocephalus_newtoni,LC,0.11420518153673644,0.022835776026844962,0.1370409575635814,0.005712100960551401,0.004858354983323956,0.0027866656536984623,7.517861709930203e-4,0.008186455676258891,87,0.803556658395368
Acrocephalus_paludicola,VU,0.24258464533939797,0.05640152168377016,0.29898616702316816,0.07722876459428585,0.07063111445478099,0.017706671214530106,0.042821823262101794,0.08999467638147059,88,0.060380479735318446
Acrocephalus_palustris,LC,0.23147891045234636,0.0651083120321658,0.2965872224845122,0.00992412107626215,0.01304281606123266,0.00873172963910884,0.0032337908814664496,0.02569964520885604,89,0.48566308243727596
Acrocephalus_rehsei,NT,0.1193395864752237,0.016506983339884772,0.13584656981510848,0.016306792349428438,0.01582024239599608,0.0017573067450172538,0.012795877832936548,0.01743831414323434,90,0.272125723738627
Acrocephalus_rodericanus,NT,0.14453140300376682,0.028985112834333825,0.17351651583810065,0.02152043970340744,0.021130062213209348,0.001933645573612791,0.01740071508000254,0.023054386577011896,91,0.195616211745244
Acrocephalus_rufescens,LC,0.11668919992980115,0.015503841711081568,0.13219304164088272,0.0056472384908948115,0.005667592463058109,0.003828057576400979,1.8393769633453578e-4,0.01154613351638582,92,0.8097601323407775
Acrocephalus_schoenobaenus,LC,0.2419376440683264,0.08313900342196653,0.32507664749029297,0.01867603030570196,0.015899296335846823,0.008690511535089271,0.0019285444978028327,0.025408539247397756,93,0.22966639095671354
Acrocephalus_scirpaceus,LC,0.18360880555704934,0.09017916881926392,0.27378797437631325,0.0173623844335083,0.01488953782989298,0.0087397584219823,0.0013860517914518716,0.02384677446257864,94,0.2528260270195754
Acrocephalus_sechellensis,NT,0.13571449745665082,0.09725847606301542,0.23297297351966623,0.02558574525191773,0.025604547355737285,0.0023826395979591546,0.022668879345577424,0.030304540516831704,95,0.15977391783843398
Acrocephalus_stentoreus,LC,0.1662933037429908,0.04034983470412683,0.20664313844711762,0.008052116630234364,0.008829536774776695,0.0063186323884508785,9.27191883050363e-4,0.018421795847760263,96,0.611938240970499
Acrocephalus_syrinx,LC,0.12131346092872654,0.0212666840805242,0.14258014500925073,0.007025253989145513,0.006784292703458922,0.003235321080700047,0.0016285542090595686,0.011611027864588338,97,0.6884477529638819
Acrocephalus_taiti,VU,0.11664892287639173,0.02171888209576762,0.13836780497215934,0.029323662648354898,0.031211205853615774,0.00876826899876449,0.019343051072503576,0.043569725889650954,98,0.13923352633030053
Acrocephalus_tangorum,VU,0.24290491150098983,0.03999270781067992,0.28289761931166973,0.06739991969066149,0.06659117614162427,0.015888523478259947,0.04596309809916139,0.08696587915522337,99,0.07003032809484422
Acrocephalus_vaughani,EN,0.12330253639682148,0.02637041263082577,0.14967294902764725,0.07353543585786965,0.07199710731067924,0.01261701124907881,0.0540105318902212,0.08924850390189,100,0.06396470912599946
Acropternis_orthonyx,LC,0.09596664512864286,0.016955391995983563,0.11292203712462642,0.004842468577895536,0.005038161804776328,0.0029864218316517327,9.190470770227491e-4,0.008966644873795407,101,0.87648194099807
Acryllium_vulturinum,LC,0.4682160739251342,0.11100544958166861,0.5792215235068028,0.02491455283456786,0.022650549716355974,0.01183102468158129,0.0030585323881658823,0.039537725092878624,102,0.16501240694789082
Actenoides_bougainvillei,LC,0.11739521198770024,0.05743867426331852,0.17483388625101876,0.008282535165836533,0.008511015072993495,0.0029381070582717274,0.004572766413138371,0.013121209689103642,103,0.5925006892748829
Actenoides_concretus,NT,0.11475639143835122,0.04224594528477281,0.15700233672312403,0.01765910081527647,0.017404268775499936,0.0012201136734032861,0.015512432658328697,0.018754890392222973,104,0.2474496829335539
Actenoides_hombroni,LC,0.10568370657870753,0.042641591657743144,0.1483252982364507,0.006767662837221269,0.00706552970151882,0.004671114558805539,3.7931170318529354e-4,0.013300843445546003,105,0.7109181141439206
Actenoides_lindsayi,LC,0.11031434487102378,0.03942659586105301,0.14974094073207678,0.008475453202824843,0.007960508180033299,0.0032497682201406038,0.0035109422005996324,0.012220186885633887,106,0.5769230769230769
Actinodura_egertoni,LC,0.1282161795437505,0.02604332704892202,0.1542595065926725,0.006625774710198314,0.006599100581101529,0.004230723142793967,0.0013115703174617348,0.013176262718523521,107,0.7213950923628343
Actinodura_ramsayi,LC,0.09049994738840858,0.028209377055295408,0.118709324443704,0.007026165902980294,0.006267021411147605,0.003149578235733532,9.36366798217651e-4,0.009636831388316058,108,0.688034188034188
Actitis_hypoleucos,LC,0.19376407270913737,0.05699074005422913,0.25075481276336653,0.008321771065494199,0.008773278031354904,0.0059419943197647545,0.001145377412465778,0.018514422657856747,109,0.589605734767025
Actitis_macularius,LC,0.1365043180474272,0.0913111966224375,0.2278155146698647,0.009684626196090885,0.010016075715550755,0.007257698975090851,0.0018592901549815681,0.020065368960604003,110,0.4955886407499311
Actophilornis_africanus,LC,0.1412829946728609,0.05243457212734946,0.19371756680021035,0.013257368569087031,0.012666172059465247,0.003938725175874352,0.005194917342935481,0.017039186357019148,111,0.34408602150537637
Actophilornis_albinucha,EN,0.16277326693932076,0.05510132818619015,0.2178745951255109,0.10000097004480446,0.10293082125904912,0.018576670167527082,0.07902946114250423,0.13490469404240152,112,0.044527157430383234
Adelomyia_melanogenys,LC,0.1059828739385569,0.006401874802210428,0.11238474874076733,0.0027093813201204886,0.00399150480922086,0.003100685808593315,7.525563292063344e-4,0.009248315273398816,113,0.9845602426247587
Aechmophorus_clarkii,LC,0.2237442789364809,0.07859935014427868,0.3023436290807596,0.01555753740301891,0.015614179833912124,0.00548295464175583,0.007502373720208785,0.022513308450690616,114,0.28687620623104493
Aechmophorus_occidentalis,LC,0.22374427893648094,0.07859935014427878,0.30234362908075973,0.011411674364866762,0.012926361560920226,0.008177128319029683,0.0024768333721042826,0.02587567445160777,115,0.41328921974083266
Aegithalos_caudatus,LC,0.43381385199839584,0.1883929731750496,0.6222068251734454,0.03231594406727311,0.032668083730915023,0.01666803394323353,0.0057052091903715095,0.052082634293404345,116,0.12875654811138681
Aegithalos_concinnus,LC,0.1777544702816543,0.043953161896365486,0.2217076321780198,0.00546978989343458,0.007377348193084261,0.005818062832186513,0.001720154972560061,0.018687226816460914,117,0.8256134546457127
Aegithalos_fuliginosus,LC,0.1342381207018609,0.03903385702127629,0.17327197772313718,0.00774293894649466,0.00805109925680421,0.003931771652362991,0.0019713745914539038,0.014044981004345543,118,0.6352357320099256
Aegithalos_iouschistos,LC,0.18832905585689136,0.0375563010056537,0.22588535686254507,0.013371193849868932,0.010824644837744484,0.006474622497012648,6.840833750833984e-4,0.01783753914700422,119,0.3411910669975186
Aegithalos_leucogenys,LC,0.2861414370660825,0.07840480018797064,0.36454623725405316,0.014140171393583187,0.015049045509921652,0.011388275508293966,0.0015347116947201313,0.03186440991333629,120,0.3217535153019024
Aegithalos_niveogularis,LC,0.18485843980916186,0.04096355803236121,0.22582199784152307,0.01323045238605429,0.012539731962948619,0.006459874186152355,0.0018106002622795508,0.020210470984756507,121,0.3450510063413289
Aegithina_lafresnayei,LC,0.1006469472790247,0.025851090404724646,0.12649803768374934,0.005458295565078647,0.006367582620105998,0.0038630776069546657,0.0012521053754972525,0.011619385501623877,122,0.8267162944582299
Aegithina_nigrolutea,LC,0.10237091995879935,0.019647585602362422,0.12201850556116177,0.005783757921295053,0.005654025665690144,0.003681594350923679,6.45310190877853e-4,0.010665959168068652,123,0.7973531844499586
Aegithina_tiphia,LC,0.1023255465880754,0.026399838469281223,0.12872538505735662,0.003541319010195572,0.004267361088890935,0.003609890922345574,1.6143729745709897e-4,0.010619052345889137,124,0.9553349875930521
Aegithina_viridissima,NT,0.13280494654277716,0.006926645793810986,0.13973159233658816,0.015324500148258872,0.015486313714747152,0.0016349567912218833,0.013302133815402002,0.01778766931144481,125,0.2923904052936311
Aegolius_acadicus,LC,0.27587888456535015,0.11504873062865356,0.3909276151940037,0.019539754615457657,0.017350629405040445,0.01253961583358599,7.153017506166517e-4,0.03436529905983747,126,0.21753515301902399
Aegolius_funereus,LC,0.26015753307158446,0.07940091729439937,0.3395584503659838,0.013617125057900137,0.01392472048220066,0.011513129316144212,0.0012534395053000918,0.030203848756016498,127,0.3336090432864626
Aegolius_harrisii,LC,0.13872080432039352,0.044114872757843246,0.18283567707823678,0.009544994756871292,0.008958642337908537,0.00414345993412949,0.0015410069675310582,0.014312207387368497,128,0.503170664460987
Aegolius_ridgwayi,LC,0.2614448436678781,0.08873654297052819,0.3501813866384063,0.01805816379250724,0.017531960587026753,0.006877767439543899,0.007144807805314982,0.026873926774553816,129,0.23904052936311002
Aegotheles_albertisi,LC,0.0521834055180799,0.04161609214819782,0.09379949766627772,0.005701508270529452,0.005234023575650787,0.0020933969738920278,0.0019794207067109436,0.007400588815358315,130,0.804383788254756
Aegotheles_archboldi,LC,0.061668651326818195,0.04017016174990212,0.10183881307672032,0.004891832090133535,0.003963533026974714,0.0028914265435822212,3.525015611350816e-4,0.007713789306810819,131,0.8727598566308243
Aegotheles_bennettii,LC,0.05931433590545172,0.04300407556471464,0.10231841147016636,0.002970219962338698,0.003898307897093745,0.0027775930148814364,4.843122129778722e-4,0.007928000092513189,132,0.97808105872622
Aegotheles_crinifrons,LC,0.03138884001308549,0.051851014535331905,0.0832398545484174,0.0038087314692038833,0.00420433413648937,0.0023049104563547186,6.660669915522637e-4,0.007467805063874844,133,0.9415494899365867
Aegotheles_cristatus,LC,0.08094506053785169,0.050338542497236356,0.13128360303508804,0.006835092725184777,0.006711475440057896,0.002473154606500696,0.0025058046262856604,0.010053772113261328,134,0.7060931899641577
Aegotheles_insignis,LC,0,0.03791437614874054,0.03791437614874054,0.0017603862955315314,0.00180007983661602,7.695291681612492e-4,9.17237149179552e-4,0.0031451319564097806,135,0.9973807554452716
Aegotheles_tatei,LC,0.01939408736420217,0.0451269644566835,0.06452105182088567,9.905589021090996e-4,0.0015066789761259492,0.0015941508547011748,5.701917463775645e-5,0.0044670019676258995,136,0.9998621450234354
Aegotheles_wallacii,LC,0.04321762384038219,0.04363443637098538,0.08685206021136757,0.002162099769690035,0.002991042688861275,0.0019925009379753054,0.0012276301580774153,0.006439241814893495,137,0.992417976288944
